workout_date,effort_key,best_avg_power_w,mean_ef,mean_hr_drift_pct,mean_pw_hr_decoupling_pct,mean_pct_in_target,effort_family,best_power_28d_ma,ef_28d_ma,best_power_wow_pct,ef_wow_pct
2025-07-16,Z1_11m,91.37862595419847,1.0518058631510212,-10.290136314607727,-37.6795701225959,2.900763358778626,Z1_10m,,,,
2025-07-16,Z1_45m,157.72996581845803,1.326836833308401,-1.404844923604067,-11.068313708482691,13.233644859813085,Z1_45m,,,,
2025-07-17,Z1_6m,107.78947368421052,0.9583184515622108,,,13.94736842105263,Z1_6m,,,,
2025-07-17,Z1_9m,133.1977818853974,1.1764671794038284,,,6.284658040665435,Z1_10m,,,,
2025-07-17,Z2_10s,214.42857142857142,1.4432692307692305,,,85.71428571428571,Z2_15s,,,,
2025-07-17,Z3_20m,257.402327514547,1.557317514641468,4.9503023100936385,-8.073600663086665,82.37738985868661,Z3_20m,,,,
2025-07-16,Z4_17m,261.07254901960783,1.598087982003952,4.470975208625219,-9.995864821994305,86.86274509803921,Z4_15m,,,,
2025-07-17,Z4_4m,302.536036036036,1.7856783159569782,,,71.17117117117117,Z4_4m,,,,
