source_file,lap_index,workout_date,start_time,end_time,duration_s,avg_power_w,power_wkg,peak_5s_w,peak_30s_w,normalized_power_w,avg_hr_bpm,max_hr_bpm,avg_hr_pct_lthr,power_zone,power_hr_ratio,work_kj,pct_in_target,variability_index_vi,intensity_factor_if,tss,hr_drift_pct,pw_hr_decoupling_pct,efficiency_factor_ef,hr_recovery_60s_bpm,duration_bucket_s,effort_key,effort_family,ride_tags,athlete,workout_category,kj_per_min,avg_cadence_rpm,coasting_percent,distance_m,avg_speed_mps,elevation_gain_m,label,pr_flag
2025-07-16-224909-ELEMNT_BOLT_94DC-661-0 (2).fit,3,2025-07-16,2025-07-16 23:50:42,2025-07-17 00:01:36,655.0,91.37862595419847,1.7572812683499706,228.6,197.26666666666668,135.21084806592233,128.55114503816793,168.0,71.02273206528615,Z1 Active Recovery,0.7108347881854135,59.853,2.900763358778626,1.4796769666212075,0.4662443036755943,3.955176575416959,-10.290136314607727,-37.6795701225959,1.0518058631510212,-0.20000000000000284,660,Z1_11m,Z1_10m,thr,taj,thr,5.482717557251909,53.2412213740458,36.030534351145036,6127.220000000001,9.25994961832061,42.200000000000045,lap,False
2025-07-16-224909-ELEMNT_BOLT_94DC-661-0 (2).fit,1,2025-07-16,2025-07-16 22:49:09,2025-07-16 23:33:43,2675.0,157.72996581845803,3.033268573431885,253.4,229.0,179.17348276244758,135.03806818181818,150.0,74.60666750376694,Z1 Active Recovery,1.1680407454147448,415.303,13.233644859813085,1.1359508120902677,0.6178395957325779,28.364345116586453,-1.404844923604067,-11.068313708482691,1.326836833308401,-0.7999999999999972,2700,Z1_45m,Z1_45m,thr,taj,thr,9.315207476635514,67.71704545454546,14.654205607476637,18217.98,6.65697159090909,416.7739130434776,lap,True
2025-07-16-224909-ELEMNT_BOLT_94DC-661-0 (2).fit,8,2025-07-17,2025-07-17 00:34:32,2025-07-17 00:40:51,380.0,107.78947368421052,2.0728744939271255,272.8,184.56666666666666,133.4584538333479,139.26315789473685,181.0,76.94097121256179,Z1 Active Recovery,0.7739984882842025,40.96,13.94736842105263,1.2381399525554737,0.46020156494257897,2.235513403964653,,,0.9583184515622108,,360,Z1_6m,Z1_6m,thr,taj,thr,6.467368421052632,75.12631578947368,21.842105263157897,4399.5999999999985,11.196442105263158,17.600000000000023,lap,False
2025-07-16-224909-ELEMNT_BOLT_94DC-661-0 (2).fit,5,2025-07-17,2025-07-17 00:21:38,2025-07-17 00:30:38,541.0,133.1977818853974,2.561495805488412,262.0,223.9,166.83435404192664,141.80961182994454,171.0,78.34785183974836,Z1 Active Recovery,0.9392718883197122,72.06,6.284658040665435,1.2525310232678646,0.5752908760066436,4.973587202247829,,,1.1764671794038284,3.0,540,Z1_9m,Z1_10m,thr,taj,thr,7.991866913123844,66.94269870609982,24.214417744916823,5076.1700000000055,8.831940850277265,50.000000000000114,lap,True
2025-07-16-224909-ELEMNT_BOLT_94DC-661-0 (2).fit,6,2025-07-17,2025-07-17 00:30:38,2025-07-17 00:30:51,14.0,214.42857142857142,4.123626373626373,226.8,236.0,214.42857142857142,148.57142857142858,150.0,82.08366219415943,Z2 Endurance,1.4432692307692305,3.002,85.71428571428571,1.0,0.7394088669950738,0.21261546156314284,,,1.4432692307692305,-1.1999999999999886,10,Z2_10s,Z2_15s,thr,taj,thr,12.865714285714285,83.78571428571429,0.0,95.07999999999447,6.874142857142857,4.0,lap,True
2025-07-16-224909-ELEMNT_BOLT_94DC-661-0 (2).fit,4,2025-07-17,2025-07-17 00:01:36,2025-07-17 00:21:38,1203.0,257.402327514547,4.9500447598951345,317.4,286.7,259.7406257067642,166.78719866999168,176.0,92.14762357458103,Z3 Tempo,1.543297864387351,309.655,82.37738985868661,1.0090842154179243,0.8956573300233248,26.806918598552404,4.9503023100936385,-8.073600663086665,1.557317514641468,21.400000000000006,1200,Z3_20m,Z3_20m,thr,taj,thr,15.444139650872817,80.5270157938487,0.3325020781379884,7407.309999999998,6.036246051537823,379.9999999999999,lap,True
2025-07-16-224909-ELEMNT_BOLT_94DC-661-0 (2).fit,2,2025-07-16,2025-07-16 23:33:43,2025-07-16 23:50:42,1020.0,261.07254901960783,5.020625942684766,307.8,292.46666666666664,262.9638106858268,164.54901960784315,171.0,90.91106055681942,Z4 Threshold,1.5865943755958054,266.294,86.86274509803921,1.0072441996422876,0.9067717609856096,23.296659084760066,4.470975208625219,-9.995864821994305,1.598087982003952,27.0,1020,Z4_17m,Z4_15m,thr,taj,thr,15.66435294117647,82.39607843137254,0.0,6037.439999999999,5.8480019607843134,340.60000000000014,lap,True
2025-07-16-224909-ELEMNT_BOLT_94DC-661-0 (2).fit,7,2025-07-17,2025-07-17 00:30:51,2025-07-17 00:34:32,222.0,302.536036036036,5.818000693000693,395.4,348.1666666666667,305.4233843928037,171.04054054054055,181.0,94.4975362102434,Z4 Threshold,1.7687972399989464,67.163,71.17117117117117,1.009543816315567,1.0531840841131161,6.840046409346632,,,1.7856783159569782,25.19999999999999,210,Z4_4m,Z4_4m,thr,taj,thr,18.15216216216216,79.46846846846847,0.0,1178.4600000000064,5.018211711711713,90.20000000000005,lap,True
