start_time,end_time,duration_s,avg_power_w,power_wkg,peak_5s_w,peak_30s_w,normalized_power_w,avg_hr_bpm,max_hr_bpm,power_hr_ratio,avg_hr_pct_lthr,power_zone,work_kj,pct_in_target,variability_index_vi,intensity_factor_if,tss,hr_drift_pct,pw_hr_decoupling_pct,efficiency_factor_ef,hr_recovery_60s_bpm,duration_bucket_s,effort_key,effort_family,pr_flag,kj_per_min,avg_cadence_rpm,coasting_percent,distance_m,avg_speed_mps,elevation_gain_m,label
2025-08-14 17:11:29,2025-08-14 17:41:21,1793.0,182.27787114845938,2.603969587835134,793.6,269.2,196.85992666189662,118.60825892857143,130.0,1.5368058918918222,69.76956407563026,Z2 Endurance,325.366,21.69548243167875,1.0799990444345307,0.615187270818427,18.849180363094582,-0.04515649547964836,-11.227554423949593,1.6597488947245242,0.0,1800,Z2_30m,Z2_30m,,10.88787506971556,71.02566964285714,13.552704963747908,13962.29,7.816987709497206,115.99999999999977,lap
2025-08-14 17:41:21,2025-08-14 18:12:35,1875.0,254.44146608315097,3.6348780869021566,478.0,331.46666666666664,260.93493811673346,136.48347778981582,147.0,1.864265698702301,80.28439869989165,Z3 Tempo,465.119,67.41333333333334,1.025520494491493,0.8154216816147921,34.63086035664038,7.045929617326271,5.7999440961202575,1.9118426811967126,5.199999999999989,1860,Z3_31m,Z3_30m,,14.883808,81.83965330444204,4.32,14166.7,7.702584507042253,255.80000000000018,lap
2025-08-14 18:12:35,2025-08-14 18:27:35,901.0,232.34406215316315,3.3192008879023307,313.6,267.56666666666666,233.43685053217393,135.81687014428414,145.0,1.7107157741621788,79.89227655546127,Z2 Endurance,209.342,70.25527192008879,1.0047033195894217,0.7294901579130435,13.318679370369152,-0.7113809088219388,2.971568470753505,1.7187618171747285,0.0,900,Z2_15m,Z2_15m,,13.94064372918979,93.96337402885682,0.3329633740288568,9368.249999999996,10.357720310765817,37.39999999999975,lap
2025-08-14 18:27:35,2025-08-14 18:57:34,1800.0,267.4411111111111,3.820587301587302,399.4,330.23333333333335,269.1217548672686,141.35611111111112,149.0,1.8919670964978128,83.15065359477126,Z3 Tempo,481.394,87.83333333333333,1.0062841638264777,0.8410054839602144,35.36451120255772,2.043133704956561,-0.8959192644689029,1.9038565276865105,10.0,1800,Z3_30m,Z3_30m,,16.046466666666667,91.54611111111112,0.6111111111111112,17617.770000000004,9.79770222222222,108.79999999999927,lap
2025-08-14 18:57:34,2025-08-14 19:27:52,1819.0,205.89169873556898,2.9413099819367,383.8,331.7,214.049259714001,124.00494777350193,141.0,1.6603506749717376,72.94408692558937,Z2 Endurance,374.517,62.616822429906534,1.0396206405043507,0.6689039366062531,22.607768738470988,-5.006074485298809,-3.361644463086577,1.7261348321759487,,1800,Z2_30m,Z2_30m,,12.35350192413414,72.50467289719626,2.8587135788894997,12409.219999999994,6.781003848268279,230.20000000000005,lap
